name,cover,url,intro,singer_id,song_id,song_cover,song_name
Suno.ai,http://p1.music.126.net/ysvpYrELjrPg8Upf1M94xA==/109951169442788667.jpg?param=640y300,https://music.163.com/artist?id=60944371,Suno.ai，生成式AI音乐制作平台。精选新歌热歌，可在网易云音乐搜索Sunoai，进入Suno AI专区收听,60944371,"2140625936,2140024450,2141168792,2139269842,2139312066,2139308841,2139276991,2139271519,2139281804,2139273235,2139682922,2139262803,2141467407,2141469079,2140288482,2139695760,2139702006","http://p2.music.126.net/Gd5K36yAelrBvyU1um2aaw==/109951169453051935.jpg?param=130y130,http://p1.music.126.net/DXvmTWqkJBUTLnW-HN8MAA==/109951169448131620.jpg?param=130y130,http://p2.music.126.net/fqA4afHQK1wW3coQUMQ4Og==/109951169458427849.jpg?param=130y130,http://p1.music.126.net/BEfj9-wu6pNPlhADb8RBLg==/109951169443130862.jpg?param=130y130,http://p1.music.126.net/tD4sUqaYpzxv1lNJ9KIKZQ==/109951169443195822.jpg?param=130y130,http://p2.music.126.net/LJY_vPUasmzcpe4tUAocGw==/109951169443254516.jpg?param=130y130,http://p2.music.126.net/1njpUDzxwMnsdz0oI-yBvQ==/109951169443227077.jpg?param=130y130,http://p2.music.126.net/lwQ4v95bdCzEz0GVVlOe_w==/109951169443141710.jpg?param=130y130,http://p1.music.126.net/WJ6-k8YbojpqlSn9mG0Gfw==/109951169443185336.jpg?param=130y130,http://p1.music.126.net/Qjs8rjMVirnATkgKvfCXPw==/109951169443148940.jpg?param=130y130,http://p2.music.126.net/63bRexjNWCNgLcwBEroqQQ==/109951169445644334.jpg?param=130y130,http://p2.music.126.net/-TPLfan-YsxIjvNQDyRCGw==/109951169443295653.jpg?param=130y130,http://p1.music.126.net/UZdJHfWbV_Fse0LwGIfWew==/109951169461018619.jpg?param=130y130,http://p2.music.126.net/H8xslOCE8aTzYEAJ-wzLug==/109951169461005779.jpg?param=130y130,http://p1.music.126.net/W9V9gbOrqR9AupEusyUKhA==/109951169450531591.jpg?param=130y130,http://p1.music.126.net/zyJk8M0rq51-r18vcLKKuw==/109951169445748328.jpg?param=130y130,http://p2.music.126.net/lODyUur114ALqg4IxP1htA==/109951169445784840.jpg?param=130y130","让我们荡起双桨（重金属）,春天在哪里,美丽远方,Guys what is wrong with my cat?,如梦令,Hello,多远的光年,Deep Night,love letter,We Go!,剁椒鱼头,悲伤情歌,豉汁蒸排骨,愁愁愁一江春水向东流,哈尼 嘿 Honey,记忆中的旋律,连花清瘟胶囊"
MYNAME,http://p2.music.126.net/bUgP5DkqvyHeQJ473Epf3A==/109951163537804409.jpg?param=640y300,https://music.163.com/artist?id=127249,"MYNAME（韩文：마이네임）是R&B组合Fly to the Sky成员Fany培养的新人偶像组合，简称MN，是韩国男子演唱团体，由经纪公司H2media成立，成员包括建雨、仁秀、世容、俊圭与蔡晋，MYNAME于2011年10月末出道，而他们的首张单曲专辑《Message》于2011年10月28日在韩国发行，但这张单曲专辑并不是公开发售，只能透过参加签名会才能购买。2012年5月5日在日本的官网公布了他们的粉丝名称""MYgirl""，有着 “MYNAME + girl"" 的意思，就是想要各位粉丝都要成为他们的女孩的意思。",127249,1999750254,http://p1.music.126.net/NlvIqQpQHQWThB1PqZfvcQ==/109951168072051623.jpg?param=130y130,Baby I'm Sorry (Japanese ver)
魏如萱,http://p2.music.126.net/9rTjWKyUPDYl0Idoo1ce1Q==/3420580757498587.jpg?param=640y300,https://music.163.com/artist?id=9609,"魏如萱（Waa Wei），1982年10月10日出生于台湾省花莲县，华语流行乐女歌手、电台DJ、自然卷前女主唱。
2003年，与蔡坤奇组成“自然卷”组合；同年8月，随自然卷推出组合首支单曲《自然卷》，从而正式出道。2004年，随自然卷推出组合首张音乐专辑《C'est la vie 这就是生活》，并入围“第11届新加坡金曲奖”最佳组合奖、最佳新人奖。2005年，随自然卷推出组合第二张音乐专辑《C’est La Vie vol.2 大卷包小卷》 。2006年，魏如萱退出自然卷，并开始单飞发展。2007年，推出首张个人EP专辑《生活练习曲》 ；同年，推出首张个人音乐专辑《甜蜜生活》。2008年，出演个人首部电影《花吃了那女孩》。2010年，推出第二张个人音乐专辑《优雅的刺猬》。2011年，入围“新加坡第五届Freshmusic Awards奖”年度歌手大跃进奖 ；同年，推出第三张个人音乐专辑《不允许哭泣的场合》。2012年，获得“第12届华语音乐传媒奖”最佳国语女歌手奖。2014年，推出第四张个人音乐专辑《还是要相信爱情啊混蛋们》。2015年，入围“第26届台湾金曲奖”最佳国语女歌手奖。2016年，凭借电影《暧昧时代》获得“第51届台湾电视金钟奖”迷你剧集/电视电影新进演员奖的提名；同年，推出第五张个人音乐专辑《末路狂花》。2017年5月16日入围第28届金曲奖最佳女歌手奖。",9609,"297761,28524590,1404531626,1817447929,297794","http://p1.music.126.net/3iebeOIGFxSCBB2KarYVqw==/46179488383646.jpg?param=130y130,http://p2.music.126.net/UYnplX4t_4aFFhTYlfkrFA==/5985741301833401.jpg?param=130y130,http://p2.music.126.net/URW2jcwPJzKagqtR1CFqpw==/109951164496670550.jpg?param=130y130,http://p2.music.126.net/RwqmaJNBVr2PAccGWfMEVw==/109951166111591316.jpg?param=130y130,http://p1.music.126.net/vfug-4uWZmhe-pBNZ9FLHA==/35184372105639.jpg?param=130y130","困在,暗室之后,窃笑,HAVE A NICE DAY,一起去旅行"
梁静茹,http://p1.music.126.net/g_32ea9zMstphGkRjwgC1g==/109951164077995938.jpg?param=640y300,https://music.163.com/artist?id=8325,"梁静茹（Fish Leong），原名梁翠萍，1978年6月16日出生于马来西亚森美兰州瓜拉庇劳县，祖籍中国广东省佛山市顺德区，华语流行乐女歌手。
1997年，因参加歌唱比赛而被李宗盛发掘，并独自前往中国台湾发展。1999年，推出首张个人音乐专辑《一夜长大》，从而正式出道。2000年，凭借歌曲《勇气》获得一定的关注度。2003年，发行专辑《美丽人生》 并于次年入围第15届台湾金曲奖最佳国语女演唱人；2004年推出第6张个人音乐专辑《燕尾蝶 下定爱的决心》、2005年推出第7张个人音乐专辑《丝路》均入围了台湾金曲奖最佳国语女演唱人；2006年，推出第8张个人音乐专辑《亲亲》，凭借该专辑获得中国TOP排行榜港台最佳女歌手奖。2007年，推出第9张个人音乐专辑《崇拜》再次入围第19届台湾金曲奖最佳国语女演唱人。2008年，获得新加坡金曲奖最佳演绎女歌手奖、海外杰出歌手奖；同年，推出第3张个人现场专辑《今天情人节》，并于次年凭借该专辑提名第20届台湾金曲奖最佳国语女歌手。2010年，主演的首部电影《初恋红豆冰》上映，凭借该片获得首届金筝奖最佳女配角提名。2012年，推出第12张个人音乐专辑《爱久见人心》，凭借该专辑获得第11届CCTV-MTV音乐盛典港澳台地区年度最受欢迎女歌手奖；其前12张个人专辑在全亚洲的唱片总销量则超过了1800万张。2015年，举行“你的名字是爱情”世界巡回演唱会。2016年，发行单曲《呵护》。2019年，推出第13张个人音乐专辑《我好吗？－太阳如常升起》并于第31届台湾金曲奖第6次入围最佳国语女歌手。",8325,"254309,254271,254141","http://p1.music.126.net/u544zkCrn-cHlIyoLHLCBg==/109951163240601196.jpg?param=130y130,http://p2.music.126.net/dr9lwZeuTDjbVTDaz5K0zQ==/18796151278553471.jpg?param=130y130,http://p2.music.126.net/OpFMH1NN5u3DaOUdruORlw==/109951168144462962.jpg?param=130y130","分手快乐,接受,暖暖"
五月天,http://p1.music.126.net/jJtHjeXXLNofowo6CXlPIA==/109951168184990889.jpg?param=640y300,https://music.163.com/artist?id=13193,"音乐到演唱会 持续缔造奇迹
在亚洲乐迷心中，他们是不可撼动的摇滚天团
五月天，全亚洲代表性摇滚乐团。演出足迹踏遍美国，澳洲以及全亚洲地区，在亚洲乐迷的心目中，已经是不可撼动的巨星地位。屡获殊荣的五月天成军于 20 世纪 90 年代末，由主唱阿信、团长暨吉他手怪兽、吉他手石头、贝斯手玛莎以及鼓手冠佑五位饶富音乐创作能量的团员所组成。
1999年7月他们正式推出首张录音室专辑《五月天第一张创作专辑》，包办了整张专辑中的所有乐曲编写，制作与录音，这张专辑发行后便获得各界极大好评与回响，更一举入围第 11 届金曲奬「最佳演唱团体奖」提名；专辑中不乏脍炙人口的经典歌曲，其中〈志明与春娇〉和〈拥抱〉成为 KTV 传唱的热门歌曲，至今点播率仍名列前茅。2000 年发行了第二张专辑《爱情万岁》，销售量超越第一张专辑，也以此专辑，荣获得第 12 届金曲奬「最佳乐团奖」，接连的举办大型巡回演唱会，以及跨足电影配乐等音乐工作，让五月天一步步确立了在华人音乐的地位。
五月天的演唱会不断地创造奇迹，也不断地挑战自己，2012年在北京鸟巢接连举行两场共二十万人的演唱会，缔造了门票在一天内完售的惊人纪录，媒体甚至给予了五月天「演唱会之王」的封号。
成军20年来，他们的音乐被誉为「正面积极的摇滚乐」。五月天用他们最倔强的憨人精神，一次次挑战自己，持续把「五月天奇迹」带到全世界各地！",13193,"386538,386542,386040,22197007,5255949,385781,385818,385981,385973,386175,385965,386469,386927,386931,386451,386545","http://p2.music.126.net/XlMYABTsvXGxOn0h9F61VQ==/109951168750902183.jpg?param=130y130,http://p1.music.126.net/XlMYABTsvXGxOn0h9F61VQ==/109951168750902183.jpg?param=130y130,http://p2.music.126.net/_B1Fn_Z1WxHzqGLzLZDf-w==/109951163263882447.jpg?param=130y130,http://p2.music.126.net/5Bu3XLAvh-M9Iwkh0wlOYg==/109951168162347102.jpg?param=130y130,http://p1.music.126.net/NOg81TCngSPhkwNQe373GA==/69269232567554.jpg?param=130y130,http://p1.music.126.net/l0vGEnowGfj6DgFSGojyfQ==/109951168163397768.jpg?param=130y130,http://p1.music.126.net/W-51_KarHCksGktUAnk0Cg==/109951168160514616.jpg?param=130y130,http://p1.music.126.net/_B1Fn_Z1WxHzqGLzLZDf-w==/109951163263882447.jpg?param=130y130,http://p2.music.126.net/_B1Fn_Z1WxHzqGLzLZDf-w==/109951163263882447.jpg?param=130y130,http://p1.music.126.net/ovsWnGqQYBy0XC8WD1lULw==/109951163188724796.jpg?param=130y130,http://p1.music.126.net/_B1Fn_Z1WxHzqGLzLZDf-w==/109951163263882447.jpg?param=130y130,http://p2.music.126.net/aAJOyog1Aie6PnBvQClfbQ==/109951163188730555.jpg?param=130y130,http://p2.music.126.net/8htgrvYuwdrNQijDNqQstg==/109951163188731022.jpg?param=130y130,http://p1.music.126.net/8htgrvYuwdrNQijDNqQstg==/109951163188731022.jpg?param=130y130,http://p1.music.126.net/aAJOyog1Aie6PnBvQClfbQ==/109951163188730555.jpg?param=130y130,http://p1.music.126.net/XlMYABTsvXGxOn0h9F61VQ==/109951168750902183.jpg?param=130y130","温柔,拥抱,咸鱼,干杯,盛夏光年,突然好想你,私奔到月球,终结孤单,恋爱ing,倔强,知足,时光机,拥抱,爱情的模样,而我知道,彩虹"
裘德,http://p1.music.126.net/KMhvjQBTIPLWUcK3No05bg==/109951169188439996.jpg?param=640y300,https://music.163.com/artist?id=12038239,"裘德（Jude Chiu），1994年8月9日出生于贵州省贵阳市，中国内地男歌手、词曲创作人、音乐制作人。
2018年，裘德入选网易云音乐独立音乐人扶持“石头计划”第二季，发行首张个人EP《科幻男孩》，在华语乐坛崭露头角。2019年12月，裘德发布首张个人专辑《颁奖的时候我要缺席》。2020年7月15日，第31届金曲奖入围名单揭晓，裘德凭借《颁奖的时候我要缺席》入围最佳国语男歌手奖。同年，获得第20届南方音乐盛典最佳国语男新人奖。2021年1月，成为第二届“刘欢原创音乐专项公益金”获得者。2021年4月，参加湖南卫视新世代音乐演出生态秀《谁是宝藏歌手》、浙江卫视与抖音联合出品的跨屏互动音乐综艺《为歌而赞》。
2021年12月24日，裘德第二张个人专辑《最后的水族馆》发布。2022年4月，入围新加坡第15届Freshmusic Awards最佳男演唱人、年度50佳专辑。同年5月，入围第33届金曲奖最佳华语男歌手奖。
裘德是新生代90后唱作歌手，兼具实力和气质的华语乐坛新锐音乐人。他的创作风格多样，嗓音独特，擅长演唱、作词、作曲、编曲、制作，代表作有《浓缩蓝鲸》《莫比乌斯号的船医》《颁奖的时候我要缺席》、《北海道恋人》等。",12038239,"1483250447,1313354966","http://p2.music.126.net/5BODaqPmyNJYQaBIoV82HQ==/109951166783174480.jpg?param=130y130,http://p1.music.126.net/Y3sxPbWitPq3F0rWWxdU_A==/109951163649669572.jpg?param=130y130","昨晚我梦见我学会了游泳,夏岛"
孙盛希,http://p2.music.126.net/LttlACoeoY6vb39cB12e-g==/109951167547363541.jpg?param=640y300,https://music.163.com/artist?id=954154,"孙盛希（希希／Shi Shi）
1990年出生，韩国第三代华侨，大学参加韩国「MBC大学歌谣祭」比赛，从此开始创作，离乡背井来台湾追逐音乐梦想。
2012年参加第二届《华人星光大道》，得到第6名的成绩。
2014年发行首张个人专辑《GIRLS》，入围26届金曲奖「最佳新人奖」。
2016年，发行个人第二张全创作专辑《Between》。
2018年，同年罕见的发行《女·人 Woman》与《希游记》两张创作专辑。
2019年以《希游记》专辑获得第30届金曲奖「最佳国语专辑奖」，并同时入围「最 佳国语女歌手」、「年度专辑」、两项「最佳编曲人」，共五项大奖。
孙盛希出道至今已发行四张个人创作专辑。她的音乐创作秉持实验精神，也因为在不同的成长文化熏陶下，多方文化混合、风格样貌多变。
她的音乐充满耐人寻味的细腻与深邃，唱、作实力惊人，受到许多导演青睐，纷纷邀请为戏剧献声，被封为新一代「唱作小天后」。",954154,1817693741,http://p2.music.126.net/IdUCTgJjpVhdvpvm_wQWeA==/109951165694177606.jpg?param=130y130,小心翻阅
艾怡良,http://p1.music.126.net/QzJx_zYlWjGTdoP7sDh6_Q==/109951168544087611.jpg?param=640y300,https://music.163.com/artist?id=167006,环球旗下台湾女歌手，罗大佑徒弟。曾于2008年参加第一届超级偶像踢馆赛，两场踢馆赛均拿下高分，并且2010年再度参加第五届《超级偶像》的比赛，斩获总冠军并被王治平封为“蓝调女王”以及“中国Adele”，2011年11月2日发行个人首张专辑《如果你爱我》并因此入围2013年台湾金曲奖最佳新人，2013年参加《中国最强音》，以其独树一帜的蓝调风格脱颖而出并斩获全国五强，同时也被大陆观众而熟知。,167006,1890449488,http://p2.music.126.net/MucTBTOiqshWcMIPdrLIRA==/109951166563905822.jpg?param=130y130,我多想变成她
李玟,http://p2.music.126.net/XhDjsHYFIliO1RiLFpasjw==/109951168440003562.jpg?param=640y300,https://music.163.com/artist?id=8331,"李玟（CoCo Lee），(1975年1月17日-2023年7月5日)，出生于中国香港，华语流行乐女歌手、影视演员。
1993年，获得香港TVB举办的《新秀歌唱大赛》亚军，在香港地区出道。1994年，推出个人首张音乐专辑《爱就要趁现在》。1996年，加盟台湾索尼唱片音乐，音乐专辑《李玟》获得金曲龙虎榜年终销售亚军。同年，音乐专辑《CoCo’s Party》在台湾地区取得53万张销量。1997年，发行音乐专辑《每一次想你》。1998年，发行的音乐专辑《DiDaDi暗示》在亚洲取得180万张销量，随后在台湾地区举办“万人迷”演唱会。同年，演唱迪士尼动画电影《花木兰》中文主题曲《自己》。1999年，发行个人首张英文专辑《Just No Other Way》，全球销量达到200万张。
2001年，她演唱的歌曲《A Love Before Time》获得第73届奥斯卡金像奖最佳原创歌曲提名，因此成为首位献唱奥斯卡的华人歌手。2002年，登上NBA美国职业篮球联赛演唱美国国歌。2004年，主演的电影《自娱自乐》在第五届贝弗利山电影节获得最佳外语片奖。2005年，发行英文专辑《Exposed》。2006年，发行音乐专辑《要定你》。2010年，获得北京流行音乐典礼港台最佳女歌手奖。2013年，发行音乐专辑《盛开》。2014年，获得全球华语音乐榜中榜国际最受欢迎华语歌手奖。2016年，获得湖南卫视歌唱真人秀节目《我是歌手第四季》“歌王”称号。2017年，获得亚洲金曲大赏年度华语音乐至尊奖。2019年，举行YOU & I世界巡演。2020年，为迪士尼真人电影《花木兰》演唱中文主题曲《自己》。",8331,255020,http://p2.music.126.net/dDgHDWlJAFwkMNrjbQExIA==/109951165959446596.jpg?param=130y130,刀马旦
杨乃文,http://p2.music.126.net/smFWX6K-15EvZhTh4hW44A==/109951168753527957.jpg?param=640y300,https://music.163.com/artist?id=10198,杨乃文（1974年3月2日－），台湾流行摇滚女歌手，有“摇滚女王”的称号，曾于第11届金曲奖荣获最佳国语女演唱人奖。杨乃文亦担任过模特儿和参与电影、音乐剧的演出。,10198,"316088,316113","http://p2.music.126.net/QRoaLMzr9eP4MVR6fKqfug==/109951163188713560.jpg?param=130y130,http://p2.music.126.net/PfgYcLcY5PjTQNw0Nby-pA==/109951165124931789.jpg?param=130y130","静止,一个人"
萧亚轩,http://p1.music.126.net/AytuEAlkiSJo2wge35Sqqg==/109951169021882109.jpg?param=640y300,https://music.163.com/artist?id=9945,"萧亚轩（Elva Hsiao），1979年8月24日出生于台湾桃园县，华语流行女歌手。
1999年，萧亚轩发行首张同名专辑以50万销量成为中国台湾地区唱片销量第一名。2000年在台湾台北市立体育场举办个人第一场大型售票演唱会“夏日蔷薇演唱会”，售出两万张票。在当年创下出道时间最短即跃上体育馆举办售票演唱会的歌手。出道只有一年多便气势如虹的台湾女歌手萧亚轩成为由IFPI认证（1999-2000）全球华语唱片最高销量歌手，获得99年至2000年度“世界音乐大奖”(The World Music Awards）“全球年度销售最佳华语歌手”，这个由国际机构认可的最高荣誉，萧亚轩也成为华语流行音乐史上唯一一位获得此奖的华人女歌手。2002年8月30日、31日连续第二年在香港红磡体育馆举办两场“闪耀萧亚轩”演唱会，成为第一位在香港红磡体育馆连续两年举办演唱会的台湾歌手。曾出演《无间道》，连续三年台湾吸金女冠，《爱的主打歌》响彻雅典奥运会，台湾首位受邀走格莱美红毯的台湾艺人，亚洲首位受邀出席巴黎时装周。
出道至今，萧亚轩共发行14张正式国语专辑，3张精选辑、1张全英语专辑及其他音乐单曲作品，代表作品如《最熟悉的陌生人》、《突然想起你》、《吻》、《爱的主打歌》、《一个人的精彩》、《表白》等。
2013年，萧亚轩创办的个人潮牌Carry Me于5月10日正式开放全系列商品的线上购买，并于2014年1月11日在台北东区试营运首间Carry Me旗舰店；同年8月1日，萧亚轩正式签约索尼音乐娱乐公司。
2014年4月，萧亚轩为好莱坞电影《超凡蜘蛛侠2》献唱中文主题曲《天雷地火》；同年8月22日，将发行第13张音乐专辑《不解释亲吻》。2019年，萧亚轩推出专辑《Naked Truth赤裸真相》首支主打歌《当你和心跳一起出现》。2020年3月11日11点公布第二波单曲《不如先庆祝能在一起》，纪念母亲逝世10周年的冥诞日。2020年12月24日推出专辑《Naked Truth》。",9945,"307198,26127556","http://p2.music.126.net/DAIZDSLPveVjvOR9RLqQ5g==/109951163939080823.jpg?param=130y130,http://p2.music.126.net/r7-Olcy0Pvfv_u7viE6VYg==/109951163858443507.jpg?param=130y130","最熟悉的陌生人,类似爱情"
郑中基,http://p2.music.126.net/Z7Ux_Tx-c5fwFnmhKri_9w==/109951166712159853.jpg?param=640y300,https://music.163.com/artist?id=6473,香港歌手和演员，其人多才多艺，以实力唱功闻名，喜剧表演的演技亦深得人心，摄影技术更是为人所称道。1996 年同张学友合唱歌曲《左右为难》后一炮而红，随后的《你的眼睛背叛了你的心》《相思无用》《别爱我》《制造浪漫》等歌曲成为大街小巷的传唱经典。后来因为“醉机事件”之后事业开始走下坡。而后郑中基转投身喜剧电影，在谷德昭执导的《行运超人》和《龙咁威2003》中的扮女人造型，令观众笑不停。随后事业如日中天，先后被邀请主持《美女厨房》等综艺节目。直至在2004年再度进军乐坛，并藉着好歌艺发挥歌唱天份，其中在2005年他的一首歌曲《无赖》因贴合其贱男形象，成为一首当年大热歌曲。,6473,86367,http://p2.music.126.net/a4KYp477snGHe3ZyjVpe1w==/109951165351505570.jpg?param=130y130,答应不爱你
F.I.R.,http://p2.music.126.net/EQm24J89EE3fmo7J8ROIGg==/109951168502769577.jpg?param=640y300,https://music.163.com/artist?id=11562,"飞儿乐团（F.I.R.），台湾一女二男乐团，由著名音乐制作人陈建宁老师一手创立，团员包含创作吉他手 阿沁（黄汉青）、主唱Lydia 组成。
2002年5月，飞儿乐团正式成立，音乐内容多元，涵盖Folk Rock、Rock、Jazz、雷鬼等曲风。飞儿乐团的创作制作几乎全都出自陈建宁与阿沁笔下，概念性强，理念表达具深度且完整，音乐风格非常国际化，多年来屡屡远赴英国、美国、日本世界各地与幕后音乐人合作，从旋律的市场性，编曲的丰富直到歌词的内涵，专辑听下来层次分明，张力十足 。两位成员除了自身专辑全创作制作，也替无数天王天后诸如张惠妹、萧敬腾、张学友、张韶涵、蔡依林、陈奕迅、孙燕姿、蔡健雅....等创作制作专辑，累积合作超过300位歌手，F.I.R.堪称华语最强的音乐创作品牌，团长陈建宁更历任华纳唱片、SONY 音乐等国际唱片公司音乐总监，吉他手阿沁致力于各大专院校音乐教育，F.I.R.在音乐圈幕前幕后都十分活跃，不断打造出许多经典作品。",11562,4876400,http://p2.music.126.net/ZcU6w-q2FNeTLntujHt9gg==/109951164317597827.jpg?param=130y130,Lydia
F4,http://p2.music.126.net/3ke2Y3YafohKXrh2_IZH9w==/231996953481902.jpg?param=640y300,https://music.163.com/artist?id=11560,F4，是一个在全球华人地区极具知名度的亚洲男子团体，引领着一个潮流文化时代的先驱者，是“华流”的领军人物。成员包括台湾的言承旭、朱孝天、周渝民和美藉华人吴建豪。21世纪初，凭偶像剧《流星花园》一炮而红，成为炙手可热的亚洲宠儿。演而优则唱，成功举办多场大型世界巡回演唱会，横扫各大音乐颁奖礼重大奖项，影响力触及海内外及亚洲各地，受到国际媒体重点报导。十年来在日韩东南亚的人气地位屹立不倒，昔日创下的无数华人纪录至今无人可破。F4，早已成为当今亚洲流行文化的代名词。2013年2月，F4将重聚于江苏卫视春晚。,11560,354455,http://p2.music.126.net/nnND8e3n0fBR0a8VSOuWMg==/109951166705124663.jpg?param=130y130,流星雨
张信哲,http://p1.music.126.net/toy86e__VchFjS1fJ7LWTQ==/109951168500581439.jpg?param=640y300,https://music.163.com/artist?id=6454,"张信哲（Jeff Chang），1967年3月26日出生于台湾省云林县西螺镇，祖籍福建省厦门市同安区，中国台湾男歌手、演员、舞台剧团团长。
1987年签约滚石唱片的子公司巨石音乐。1988年因与潘越云合唱歌曲《你是唯一》正式出道。1989年发行第一张专辑《说谎》。1992年推出个人第一张英文专辑《My Eyes Adored You》 。1993年-1995年发行的歌曲《爱如潮水》《别怕我伤心》《过火》成为其代表作。1996年发行个人第一张粤语专辑《深情》 ；同年凭借专辑《宽容》获得第7届台湾金曲奖最佳国语男歌手奖。1999年为动画电影《宝莲灯》演唱主题曲《爱就一个字》 。2000年获得中央人民广播电台中国流行歌曲榜台湾地区最受欢迎歌手奖 。2003年获得首届中国原创歌曲奖台湾地区男歌手奖。2005年获得新城国语力颁奖礼新城国语力殿堂歌手奖。2006年在香港红馆举办两场“弦歌有你”小交响乐团演唱会。
2010年凭借电影《我和你》获得第二届澳门国际电影节最佳男配角奖；同年获得第16届新加坡金曲奖流行乐坛荣誉大奖、第八届东南劲爆音乐榜劲爆港台地区最佳男歌手奖 、壹戏剧大赏戏剧新人奖。2011年接掌台北故事剧场，并成为团长。2015年推出专辑《还爱》；同年获得第19届全球华语榜中榜港台最佳男歌手奖。2016年获得第16届音乐风云榜年度盛典最佳青春影响力音乐人大奖、第18届华鼎奖中国最佳男歌手奖；同年发行翻唱专辑《歌 时代》。2017年获得第21届全球华语榜中榜华语音乐特别贡献奖。2021年推出个人专辑《就懂了》 。",6454,"186385,187333,186345,33599439","http://p2.music.126.net/rNb6PaI6Sj01u5co7cyihQ==/109951169664194825.jpg?param=130y130,http://p1.music.126.net/qKOAF2w1v1H9pzjCLowTog==/63771674423236.jpg?param=130y130,http://p1.music.126.net/rNb6PaI6Sj01u5co7cyihQ==/109951169664194825.jpg?param=130y130,http://p1.music.126.net/8lHJleTkwDg-DlhRq35EhA==/3366704604374334.jpg?param=130y130","别怕我伤心,我是真的爱你,爱如潮水,爱就一个字"
苏打绿,http://p1.music.126.net/afx-tgcVyUZ06p63VZMbMw==/109951169154731073.jpg?param=640y300,https://music.163.com/artist?id=12707,中国台湾乐团，于2001年由国立政治大学的学生组成，2003年时确立了现在的六人阵容：主唱吴青峰（青峰）、贝斯手谢馨仪（馨仪）、鼓手史俊威（小威）、电吉他手刘家凯（家凯）、木吉他手何景扬（阿福），以及键盘与中提琴手龚钰祺（阿龚），其中除了阿龚为台北艺术大学音乐研究所的学生外，其余五名成员都曾就读政治大学。主要以摇滚乐为主，自出道开始，苏打绿所有发表歌曲皆为团员所创作。这群个性张扬的年轻人，成就了音乐史上的奇迹。苏打绿的音乐，没有刻意的落笔，没有虚伪的诉求，但却极其真诚与善良。,12707,"2111024463,1952285468,2023996356,2023994370,2023995686","http://p1.music.126.net/k81JImI0bGrRIPR5Zu64qg==/109951169246700532.jpg?param=130y130,http://p2.music.126.net/jCqK50L1bmtUXJ6c-6L5Og==/109951169158810091.jpg?param=130y130,http://p1.music.126.net/ybmJWA31qj3vIMs-EuHWQg==/109951169158802816.jpg?param=130y130,http://p2.music.126.net/ybmJWA31qj3vIMs-EuHWQg==/109951169158802816.jpg?param=130y130,http://p1.music.126.net/BkydIvlEeLiygdCE4lnm4A==/109951169158789687.jpg?param=130y130","十年一刻 (苏打绿版),小宇宙 (苏打绿版),城市 (苏打绿版),四季狂想 (苏打绿版),迟到千年 (苏打绿版)"
辛晓琪,http://p2.music.126.net/sI2caPIZi_G4U8d6WZYLNQ==/109951169572107679.jpg?param=640y300,https://music.163.com/artist?id=9951,台湾知名女歌手。1976年考入华冈艺术学校音乐科西乐组，主修声乐，副修钢琴，选修小提琴。1983年自文化大学音乐系毕业，考入山叶音乐班担任音乐讲师。1986年发行专辑《寂寞之冬》出道，1992年加盟滚石唱片，李宗盛写下的《领悟》一曲，辛晓琪将这首歌诠释地淋漓尽致，辛晓琪因此声名大噪，1994年「领悟」专辑大卖50万张，成功跻身歌坛畅销歌手之列；陆续发行由黄国伦谱曲的「味道」亦成为让人传唱至今的经典歌曲，其出色的灵魂美声缔造多张畅销专辑，始有「疗伤歌后」之称。辛晓琪于2011年12月展开个人首次在内地的个人巡回演唱会。代表作品：《领悟》、《味道》、《承认》、《我也会爱上别人的》、《女人何苦为难女人》。,9951,307859,http://p1.music.126.net/0G_DZqN6guh3Y26AWVhIuw==/109951163240620534.jpg?param=130y130,莫呼洛迦
伍佰 & China Blue,http://p2.music.126.net/gcYcOI91FsSa70uEThKNDA==/109951169572051414.jpg?param=640y300,https://music.163.com/artist?id=222871,China Blue是伍佰所在的乐队，成立于1992年，由伍佰（主唱兼吉他手）、朱剑辉（贝司手兼团长）、余大豪（键盘手）和Dino Zavolta（鼓手）和组成。伍佰的第一张专辑《爱上别人是快乐的事》发行时并没有使用伍佰&China Blue这个名称，直到第二张专辑《浪人情歌》，正式开始以伍佰&China Blue来作为整张专辑的作者。这个名称的使用表示了伍佰&China Blue无论从哪一方面来说都是一个不可分割的整体。,222871,"157292,157263,157276,156772,157092","http://p1.music.126.net/HDdQFXVIlRvR96s0mQyu9g==/109951164170257125.jpg?param=130y130,http://p2.music.126.net/HDdQFXVIlRvR96s0mQyu9g==/109951164170257125.jpg?param=130y130,http://p2.music.126.net/HDdQFXVIlRvR96s0mQyu9g==/109951164170257125.jpg?param=130y130,http://p2.music.126.net/fQOh1ut3heT69l8IQF6ZBg==/109951164811428161.jpg?param=130y130,http://p1.music.126.net/RapqPMQnRyfW2J7w8k0u8A==/109951165611292291.jpg?param=130y130","随风而去,夏夜晚风,Last Dance,再度重相逢,白鸽"
